,체험지명,시도명,시군구명,경도,위도
18411,뜨개사랑,충북,청주시,127.4334013,36.62761034
18412,드림플러스 유럽풍십자수,충북,청주시,127.4311399,36.62624882
18413,공방리즈,충북,청주시,127.4281123,36.62382308
18414,그림으로아름다운세상만들기,충북,청주시,127.4431264,36.6288794
18415,꾸밈새공방,충북,청주시,127.4796667,36.60919416
18416,꿈꾸는여우공방카페,충북,청주시,127.4762188,36.60996044
18417,명선공방,충북,청주시,127.4786374,36.61192333
18418,M&S소리공방,충북,청주시,127.4860058,36.61423915
18419,퀼트하우스 청주점,충북,청주시,127.424004,36.62079554
18420,사임당떡공방,충북,청주시,127.4209478,36.61486611
18421,상상공방,충북,청주시,127.4460005,36.61232389
18422,조은기 도자기공방,충북,청주시,127.4430073,36.6166641
18423,해양공방,충북,청주시,127.4373911,36.61980998
18424,소금공방,충북,청주시,127.4351974,36.62134272
18425,스튜디오키미,충북,청주시,127.4259152,36.64245192
18426,꿈꾸는다락방,충북,청주시,127.4349868,36.63021153
18427,십자수랜드,충북,청주시,127.4285177,36.63565528
18428,데일리크래프트,충북,청주시,127.4748392,36.64582461
18429,건영아크릴목공방,충북,청주시,127.4542051,36.64891484
18430,티암라탄,충북,청주시,127.4233872,36.64127144
18431,라이크블랭크,충북,청주시,127.4748144,36.64706826
18432,로제이온 ISDH조향스쿨,충북,청주시,127.4354735,36.64259038
18433,온도의기억,충북,청주시,127.4743775,36.64931921
18434,슈룹도예,충북,청주시,127.4737391,36.64952721
18435,포레니티,충북,청주시,127.4749036,36.6461055
18436,꽃선핸드메이드,충북,청주시,127.4749822,36.64653052
18437,옛날옛집,충북,청주시,127.4745766,36.64603111
18438,손땀공방,충북,청주시,127.4753985,36.64730383
18439,서향컬렉션,충북,청주시,127.4748945,36.64608752
18440,겨자씨공방,충북,청주시,127.4747755,36.6492978
18441,리진,충북,청주시,127.473993,36.64460154
18442,몽쁘띠제다,충북,청주시,127.4760664,36.64607202
18443,한지공예어울림,충북,청주시,127.4645339,36.6451912
18444,대아산업,충북,청주시,127.4733918,36.66513248
18445,소무,충북,청주시,127.4779269,36.65796845
18446,옹기이야기,충북,청주시,127.462964,36.65269108
18447,다회틀공방,충북,청주시,127.479452,36.660426
18448,비엔제이클레이아트,충북,청주시,127.4610078,36.65321772
18449,남송민화연구소,충북,청주시,127.4791038,36.66288837
18450,고인당,충북,청주시,127.4811506,36.65839252
18451,마타바바,충북,청주시,127.4802194,36.66801037
18452,위즈토퍼 그램벌룬 청주점,충북,청주시,127.4555171,36.66660073
18453,꼬또로,충북,청주시,127.4603926,36.64756823
18454,루비자수,충북,청주시,127.4850423,36.6650784
18455,무학당골동품,충북,청주시,127.487234,36.65999792
18456,우드로,충북,청주시,127.4363006,36.62963811
18457,클로버릿,충북,청주시,127.4321035,36.6308384
18458,수풀림아트,충북,청주시,127.4326131,36.63060586
18459,캘리바이,충북,청주시,127.4319925,36.63158403
18460,팬더의하루,충북,청주시,127.4347417,36.63017818
18461,퀼트인,충북,청주시,127.4368643,36.63185824
18462,마더클레이,충북,청주시,127.4264922,36.62195814
18463,초록별공방,충북,청주시,127.4355987,36.62868728
18464,어반아우라,충북,청주시,127.4355751,36.63025354
18465,끌림,충북,청주시,127.4272002,36.63195095
18466,초콜릿나라의앨리스,충북,청주시,127.4271415,36.63346506
18467,오브더라이트,충북,청주시,127.428054,36.63510905
18468,순옥포슬린아카데미 청주복대점,충북,청주시,127.4405563,36.63306297
18469,가죽공방로비,충북,청주시,127.4267102,36.63493996
18470,라탄공방,충북,청주시,127.4249474,36.62402905
18471,세노브,충북,청주시,127.4264664,36.63594559
18472,풍경,충북,청주시,127.4231288,36.63246291
18473,올대디,충북,청주시,127.4261492,36.63601341
18474,새날도자기아트공방,충북,청주시,127.4348916,36.63974133
18475,황금라탄,충북,청주시,127.4259118,36.64244472
18476,칼라노리화실,충북,청주시,127.4334798,36.63922743
18477,루봄공방,충북,청주시,127.4349635,36.63980235
18478,칼라노리,충북,청주시,127.4330689,36.6399291
18479,핸구,충북,청주시,127.4378213,36.63817345
18480,이용구종이공예교실,충북,청주시,127.4540808,36.64545047
18481,마마포커스,충북,청주시,127.4371068,36.64251952
18482,그려지다,충북,청주시,127.4206579,36.63679618
18483,프라임PC공방,충북,청주시,127.440424,36.62376018
18484,트레조세라믹,충북,청주시,127.4219592,36.64146755
18485,하늘재 천연비누화장품공방,충북,청주시,127.4333634,36.63759861
18486,찌개공방 청주점,충북,청주시,127.4365441,36.63435104
18487,석성공방,충북,청주시,127.4359173,36.63761452
18488,먹선캘리그라피,충북,청주시,127.4510501,36.66478665
18489,몽당연필목공방,충북,청주시,127.4711299,36.68308101
18490,유일정밀,충북,청주시,127.4796108,36.67448289
18491,발리갤러리,충북,청주시,127.481134,36.67404871
18492,바이해밀,충북,청주시,127.4871011,36.66589182
18493,바느질수업,충북,청주시,127.41442,36.71154384
18494,초산민화 갤러리,충북,청주시,127.4144738,36.71152924
18495,퀸즈니팅,충북,청주시,127.4144863,36.71155983
18496,이레공방,충북,청주시,127.4176956,36.71124764
18497,김에스 님의홈베이킹클래스,충북,청주시,127.4117959,36.71223149
18498,현뜨게샵,충북,청주시,127.4275601,36.71158028
18499,제이솝아뜰리에,충북,청주시,127.4229677,36.71604641
18500,미담공방,충북,청주시,127.422012,36.71730686
18501,트리,충북,청주시,127.4254004,36.71917813
18502,아인공방 오창점,충북,청주시,127.4138929,36.71007144
18503,김송원떡공방,충북,청주시,127.4150524,36.71049274
18504,망고네떡공방,충북,청주시,127.4234459,36.71323502
18505,라화공방 오창점,충북,청주시,127.4289229,36.7139309
18506,오즈컨츄리,충북,청주시,127.4922531,36.66693757
18507,제이우드웍스,충북,청주시,127.5656508,36.77335734
18508,DIY목공방터,충북,청주시,127.5657019,36.77346073
18509,다물한지,충북,청주시,127.4418112,36.73602419
18510,충북DIY가구협동조합,충북,청주시,127.5440795,36.70004987
18511,마타나,충북,청주시,127.4615969,36.76078015
18512,브라운스미스,충북,청주시,127.4912163,36.67065087
18513,문두스공방,충북,청주시,127.453808,36.73667832
18514,손발도장페이스오프,충북,청주시,127.4927703,36.66664346
18515,도월공방,충북,청주시,127.4562659,36.71725168
18516,나라테크,충북,청주시,127.5548884,36.71484314
18517,충북공예갤러리,충북,청주시,127.4905394,36.66127837
18518,하나또케키,충북,청주시,127.4914267,36.66503781
18519,공예마을,충북,청주시,127.4915695,36.66497594
18520,가림공방,충북,청주시,127.4915606,36.66498319
18521,아틀리에 브리센,충북,청주시,127.4925879,36.66610354
18522,서혜숙의캘리와피오피,충북,청주시,127.4873521,36.66738305
18523,무석도예,충북,청주시,127.4901327,36.66912342
18524,율량공방,충북,청주시,127.487704,36.67032738
18525,꽃선핸드메이드,충북,청주시,127.508174,36.70488354
18526,아이리스 천연비누&화장품공방,충북,청주시,127.4909022,36.65924033
18527,나기자기도예공방,충북,청주시,127.5803035,36.71125177
18528,육성정밀,충북,청주시,127.5571088,36.70922424
18529,DIY다옴카페,충북,청주시,127.5357155,36.72598403
18530,전통공예,충북,청주시,127.5292577,36.71851115
18531,화죽공방,충북,청주시,127.5046083,36.74968586
18532,주인없는작업실,충북,청주시,127.4546306,36.73794755
18533,소소미술방,충북,청주시,127.4484289,36.73849373
18534,붐비나,충북,청주시,127.4556612,36.74107588
18535,오빌아트,충북,청주시,127.4503508,36.7359201
18536,무아공방,충북,청주시,127.4222184,36.73763082
18537,순순커피공방,충북,청주시,127.4520457,36.7324642
18538,웃는옹기,충북,청주시,127.5533886,36.75289502
18539,디데이라탄,충북,청주시,127.5680813,36.76696955
18540,석예원,충북,증평군,127.5669351,36.77861368
18541,메르시마망,충북,증평군,127.5725559,36.77887151
18542,온도공방,충북,증평군,127.5781717,36.78502591
18543,목재문화체험공방,충북,증평군,127.5892427,36.78390287
18544,으뜸뜨개방,충북,증평군,127.5841014,36.78399131
18545,자수로만든세상,충북,증평군,127.5819439,36.78312601
18546,손뜨개노리터,충북,증평군,127.5860727,36.78409695
18547,사랑뜨기,충북,증평군,127.5806539,36.78617083
18548,제이우드웍스,충북,증평군,127.5889276,36.7892804
18549,노리터아트,충북,증평군,127.5889288,36.7892795
18550,수학공방수학교습소,충북,증평군,127.5866436,36.7831597
18551,영남유리표구액자,충북,충주시,127.9349081,36.96655677
18552,스튜디오은은 가죽공방 본점,충북,충주시,127.9204625,36.97566216
18553,퍼디,충북,충주시,127.9166787,36.97610592
18554,백제화방,충북,충주시,127.9338834,36.9694446
18555,도예공방필,충북,충주시,127.9312354,36.98363716
18556,먼데이솝,충북,충주시,127.9232353,36.9848584
18557,모던팩토리,충북,충주시,127.8256758,36.98575548
18558,충주 제경사,충북,충주시,127.9342168,36.96916445
18559,정씨화방,충북,충주시,127.9332368,36.96873244
18560,쁘레땅,충북,충주시,127.9274256,36.98381566
18561,아이캔들유,충북,충주시,127.9285086,36.97570583
18562,몽글솝,충북,충주시,127.9243795,36.97350704
18563,오브몬드,충북,충주시,127.9196396,36.9802567
18564,충주휴게소 마산방향 도자기,NaN,NaN,127.8370423,37.02220465
18565,퍼디,충북,충주시,127.9362785,36.97172522
18566,정각원,충북,충주시,127.9336282,36.97732902
18567,메종드메르,충북,충주시,127.9145367,36.97926712
18568,목계골동품,충북,충주시,127.8872389,37.07872111
18569,유럽풍십자수,충북,충주시,127.930418,36.97258585
18570,라피스글라스,충북,충주시,127.9228441,36.97051127
18571,마가렛포터리,충북,충주시,127.937551,36.96981576
18572,무지개뜨개방,충북,충주시,127.9345498,36.97251915
18573,석포공방,충북,충주시,128.0561378,37.00574475
18574,도토도예공방,충북,충주시,128.0201898,36.97547507
18575,별똥캘리그라피,충북,충주시,127.9389882,36.95754646
18576,공감문화예술센터,충북,충주시,127.9233034,36.98324859
18577,순아트스튜디오,충북,충주시,127.9143449,36.9800417
18578,대영갤러리,충북,충주시,127.8420607,36.96329592
18579,지아세라믹공방,충북,충주시,127.921154,36.98457902
18580,피디아트액자,충북,충주시,127.9381036,36.96479343
18581,옛이야기,충북,충주시,127.8867838,37.07826859
18582,나를만나는시간,충북,충주시,127.9348818,36.97028013
18583,공방도화지,충북,충주시,127.9198205,36.96504911
18584,진실공방,충북,충주시,127.9324779,36.97003773
18585,십자수향기,충북,충주시,127.9304439,36.97111603
18586,안나가죽공방,충북,충주시,127.9437268,36.96540573
18587,뜨개다락모꼬지,충북,충주시,127.9428073,36.96569777
18588,작은공방,충북,충주시,127.9222873,36.97285023
18589,태규목공방,충북,충주시,127.929689,36.96047418
18590,고산서각아카데미,충북,충주시,127.9345223,36.97192107
18591,세실리아포크아트,충북,충주시,127.9380381,36.97025343
18592,더테라피 온당,충북,충주시,127.9345098,36.97071917
18593,그림남매,충북,충주시,127.9345279,36.97072353
18594,토리공예,충북,충주시,127.9342721,36.97074266
18595,로뎀나무,충북,충주시,127.9340879,36.97110814
18596,제이프레닛,충북,충주시,127.9361578,36.96975467
18597,곰네마리행복연구소,충북,충주시,127.9345311,36.97071179
18598,다온아트공방,충북,충주시,127.9336039,36.97010276
18599,가죽공방 손,충북,충주시,127.937919,36.97326389
18600,누아솝,충북,충주시,127.9331472,36.96948643
18601,실바람뜨게샵,충북,충주시,127.9336304,36.97190106
18602,여원뜨게방,충북,충주시,127.9336349,36.97190102
18603,꿈트리공방,충북,충주시,127.9331563,36.96949447
18604,금낭화,충북,충주시,127.9325838,36.97300857
18605,광일수예사,충북,충주시,127.9300948,36.97445176
18606,별이공방,충북,충주시,127.9347426,36.97432515
18607,공설꽃공예,충북,충주시,127.929121,36.97416384
18608,아몬드꽃,충북,충주시,127.9420847,36.97557905
18609,앤가죽공방,충북,충주시,127.9429161,36.96514186
18610,캘리꽃,충북,충주시,127.9356432,36.97853498
18611,니들수다,충북,충주시,127.940512,36.96386341
18612,손수래공방,충북,충주시,127.9366146,36.96469075
18613,고려공예할인매장,충북,충주시,127.9278411,36.97418827
18614,문화예술캘리그라피연구회,충북,충주시,127.9377756,36.97896868
18615,오바코,충북,충주시,127.9352538,36.97810554
18616,화음공방,충북,충주시,127.9367414,36.96194153
18617,현대문인화,충북,충주시,127.9443342,36.96894475
18618,솝앤캔들스토리,충북,충주시,127.940813,36.95893586
18619,손발콩콩탑베이비&플라워,충북,충주시,127.9269017,36.97858914
18620,블레스,충북,충주시,127.9304339,36.98339655
18621,도예공방흙이랑,충북,충주시,127.9231141,36.98486835
18622,에버레더 가죽공방,충북,충주시,127.9238268,36.98547552
18623,아스패브릭,충북,충주시,127.9242377,36.98527409
18624,점핑클레이충주지부(클레이나라),충북,충주시,127.9381162,36.98457413
18625,홍명미술가회,충북,충주시,127.9190645,36.9808135
18626,리플비,충북,충주시,127.9329316,36.99128818
18627,연,충북,충주시,127.9361603,36.99030719
18628,블룸라탄,충북,충주시,127.9339936,36.95511606
18629,예나세라믹스튜디오,충북,충주시,127.9386188,36.94867218
18630,충북칠보,충북,충주시,127.9210829,36.94978624
18631,보을마루 사회적 협동조합,충북,충주시,127.9404367,36.95007066
18632,홍영주조형연구소,충북,충주시,127.934099,36.92678327
18633,향기공방,충북,충주시,127.9149922,36.96881679
18634,글솜캘리그라피,충북,충주시,127.9172707,36.97040669
18635,수별공작소,충북,충주시,127.91961,36.97182307
